27.374620996345485, -82.45305308992353
27.374653996345476, -82.45305309010487
27.374680996197824, -82.45307334481873
27.374751995970872, -82.45310372708961
27.374789995893757, -82.45311385460856
27.374820995893746, -82.45311385479593
27.374930996345434, -82.45305309162711
27.374989997039794, -82.45295181884109
27.374989999086356, -82.45254672640009
27.37488199908636, -82.45254672630081
27.374783998973435, -82.45257710808721
27.374705998973443, -82.4525771079941
27.374783999192704, -82.45251634433419
27.374705999192717, -82.45251634428391
27.37488199908636, -82.45254672630081
27.374989999086356, -82.45254672640009
27.37488199977159, -82.4522935437723
27.374783999771587, -82.45229354390642
27.374635999771595, -82.452293544109
27.37445999908638, -82.45254672591288
